Potencial	Intensidad	Potencial	Intensidad
44.514	0.021	--	--
45.527	0.0236	--	--
46.526	0.0261	--	--
47.543	0.0293	--	--
48.538	0.032	--	--
49.52	0.0339	--	--
50.51	0.0366	--	--
51.511	0.0383	--	--
52.508	0.0405	--	--
53.512	0.0438	--	--
54.537	0.047	--	--
55.519	0.0497	--	--
56.519	0.053	--	--
57.514	0.0558	--	--
58.507	0.0583	--	--
59.499	0.0611	--	--
60.494	0.0637	--	--
61.489	0.0663	--	--
62.487	0.0684	--	--
63.482	0.0706	--	--
64.492	0.0723	--	--
65.491	0.0738	--	--
66.494	0.0773	--	--
67.496	0.0804	--	--
68.474	0.0827	--	--
69.476	0.0861	--	--
70.456	0.0879	--	--
71.46	0.0905	--	--
72.491	0.0942	--	--
73.508	0.0972	--	--
74.525	0.1001	--	--
75.543	0.1026	--	--
76.525	0.1044	--	--
77.518	0.1064	--	--
78.518	0.1087	--	--
79.495	0.1111	--	--
80.501	0.1139	--	--
81.489	0.1164	--	--
82.474	0.1188	--	--
83.486	0.1208	--	--
84.48	0.1228	--	--
85.509	0.1254	--	--
86.525	0.1285	--	--
87.518	0.1313	--	--
88.512	0.1336	--	--
89.493	0.1364	--	--
90.479	0.1387	--	--
91.482	0.1419	--	--
92.486	0.1455	--	--
93.496	0.1483	--	--
94.496	0.1511	--	--
95.488	0.1536	--	--
96.483	0.1553	--	--
97.478	0.1581	--	--
98.499	0.1612	--	--
99.528	0.1645	--	--
100.538	0.1676	--	--
101.55	0.1697	--	--
102.539	0.1713	--	--
103.517	0.1724	--	--
104.513	0.1749	--	--
105.487	0.1768	--	--
106.495	0.1791	--	--
107.499	0.1814	--	--
108.498	0.1837	--	--
109.506	0.1864	--	--
110.492	0.1896	--	--
111.483	0.1936	--	--
112.486	0.1969	--	--
113.48	0.1987	--	--
114.487	0.2017	--	--
115.495	0.2037	--	--
116.475	0.2056	--	--
117.491	0.2099	--	--
118.466	0.2124	--	--
119.466	0.2151	--	--
120.49	0.2179	--	--
121.478	0.2202	--	--
122.481	0.2223	--	--
123.479	0.2251	--	--
124.483	0.2279	--	--
125.484	0.2305	--	--
126.495	0.2326	--	--
127.47	0.2351	--	--
128.468	0.238	--	--
129.447	0.2406	--	--
130.433	0.2446	--	--
131.455	0.2476	--	--
132.43	0.2501	--	--
133.452	0.2529	--	--
134.457	0.2549	--	--
135.44	0.2576	--	--
136.441	0.2605	--	--
137.435	0.2638	--	--
138.449	0.267	--	--
139.471	0.2699	--	--
140.475	0.2722	--	--
141.474	0.274	--	--
142.464	0.2759	--	--
143.446	0.2784	--	--
144.463	0.2816	--	--
145.459	0.2844	--	--
146.461	0.2882	--	--
147.468	0.2908	--	--
148.453	0.2934	--	--
149.463	0.2975	--	--
150.481	0.3005	--	--
151.495	0.3035	--	--
152.515	0.3068	--	--
153.512	0.3094	--	--
154.503	0.3118	--	--
155.491	0.3151	--	--
156.482	0.3178	--	--
157.472	0.3203	--	--
158.466	0.3232	--	--
159.453	0.326	--	--
160.421	0.3289	--	--
161.421	0.3314	--	--
162.432	0.3347	--	--
163.449	0.3375	--	--
164.474	0.3408	--	--
165.484	0.343	--	--
166.456	0.3451	--	--
167.44	0.3479	--	--
168.426	0.3506	--	--
169.416	0.3548	--	--
170.433	0.3587	--	--
171.45	0.362	--	--
172.453	0.3654	--	--
173.467	0.368	--	--
174.486	0.3715	--	--
175.486	0.3748	--	--
176.499	0.3779	--	--
177.476	0.3805	--	--
178.462	0.3822	--	--
179.454	0.3842	--	--
180.457	0.3864	--	--
181.462	0.3905	--	--
182.455	0.3942	--	--
183.434	0.3976	--	--
184.437	0.4006	--	--
185.424	0.4034	--	--
186.428	0.4057	--	--
187.456	0.4084	--	--
188.442	0.412	--	--
189.476	0.4156	--	--
190.462	0.4189	--	--
191.455	0.4223	--	--
192.455	0.4256	--	--
193.453	0.4275	--	--
194.465	0.4313	--	--
195.467	0.4342	--	--
196.473	0.4365	--	--
197.471	0.4397	--	--
198.479	0.4423	--	--
199.475	0.4459	--	--
200.474	0.4495	--	--
201.45	0.4531	--	--
202.451	0.4558	--	--
203.455	0.4577	--	--
204.463	0.4595	--	--
205.49	0.4612	--	--
206.483	0.4634	--	--
207.471	0.4661	--	--
208.484	0.4692	--	--
209.45	0.472	--	--
210.447	0.4749	--	--
211.456	0.4777	--	--
212.42	0.4802	--	--
213.436	0.4832	--	--
214.438	0.4859	--	--
215.426	0.4879	--	--
216.445	0.4903	--	--
217.441	0.4921	--	--
218.44	0.4931	--	--
219.445	0.4942	--	--
220.444	0.4959	--	--
221.444	0.4981	--	--
222.437	0.5012	--	--
223.444	0.5046	--	--
224.411	0.507	--	--
225.407	0.5083	--	--
226.439	0.5108	--	--
227.45	0.5125	--	--
228.464	0.5131	--	--
229.466	0.5146	--	--
230.443	0.5151	--	--
231.409	0.5164	--	--
232.415	0.5188	--	--
233.416	0.5209	--	--
234.407	0.5228	--	--
235.393	0.5247	--	--
236.387	0.5257	--	--
237.365	0.5274	--	--
238.371	0.529	--	--
239.41	0.5305	--	--
240.428	0.5328	--	--
241.45	0.5336	--	--
242.433	0.5345	--	--
243.417	0.5346	--	--
244.393	0.5349	--	--
245.396	0.5364	--	--
246.4	0.5378	--	--
247.396	0.5402	--	--
248.404	0.5423	--	--
249.406	0.5429	--	--
250.416	0.5439	--	--
251.425	0.5445	--	--
252.452	0.5448	--	--
253.444	0.5461	--	--
254.443	0.5469	--	--
255.442	0.5466	--	--
256.426	0.5467	--	--
257.423	0.5457	--	--
258.432	0.5455	--	--
259.434	0.5462	--	--
260.417	0.5471	--	--
261.41	0.5493	--	--
262.388	0.5499	--	--
263.373	0.5498	--	--
264.384	0.5493	--	--
265.413	0.548	--	--
266.427	0.5482	--	--
267.427	0.5486	--	--
268.412	0.5484	--	--
269.389	0.5486	--	--
270.379	0.5478	--	--
271.388	0.5472	--	--
272.403	0.5478	--	--
273.413	0.5482	--	--
274.411	0.5494	--	--
275.41	0.5496	--	--
276.419	0.5501	--	--
277.424	0.5509	--	--
278.426	0.5502	--	--
279.405	0.55	--	--
280.398	0.5494	--	--
281.38	0.5489	--	--
282.379	0.5498	--	--
283.396	0.5502	--	--
284.391	0.5502	--	--
285.408	0.5493	--	--
286.393	0.5481	--	--
287.402	0.5488	--	--
288.393	0.5492	--	--
289.371	0.5498	--	--
290.388	0.5518	--	--
291.383	0.5513	--	--
292.397	0.5508	--	--
293.414	0.5506	--	--
294.421	0.5485	--	--
295.414	0.5473	--	--
296.417	0.547	--	--
297.392	0.5467	--	--
298.396	0.5473	--	--
299.4	0.5487	--	--
300.403	0.5493	--	--
301.453	0.5493	--	--
302.461	0.5491	--	--
303.471	0.5482	--	--
304.488	0.5479	--	--
305.456	0.5472	--	--
306.458	0.5469	--	--
307.448	0.5457	--	--
308.424	0.5443	--	--
309.417	0.544	--	--
310.4	0.5421	--	--
311.398	0.542	--	--
312.393	0.5416	--	--
313.405	0.5417	--	--
314.386	0.5421	--	--
315.4	0.542	--	--
316.392	0.5417	--	--
317.394	0.5426	--	--
318.421	0.5428	--	--
319.402	0.543	--	--
320.409	0.5433	--	--
321.396	0.5422	--	--
322.382	0.5427	--	--
323.399	0.5431	--	--
324.407	0.5428	--	--
325.399	0.5428	--	--
326.412	0.5421	--	--
327.409	0.541	--	--
328.401	0.5414	--	--
329.424	0.5421	--	--
330.415	0.5421	--	--
331.397	0.5426	--	--
332.397	0.5418	--	--
333.394	0.5406	--	--
334.378	0.5404	--	--
335.373	0.5413	--	--
336.352	0.5421	--	--
337.334	0.5419	--	--
338.344	0.5418	--	--
339.359	0.5406	--	--
340.366	0.5407	--	--
341.381	0.5419	--	--
342.377	0.5424	--	--
343.371	0.5422	--	--
344.369	0.5415	--	--
345.362	0.5407	--	--
346.353	0.5404	--	--
347.352	0.5418	--	--
348.362	0.5432	--	--
349.383	0.5437	--	--
350.409	0.5443	--	--
351.422	0.5439	--	--
352.421	0.5436	--	--
353.417	0.5437	--	--
354.429	0.5451	--	--
355.444	0.5461	--	--
356.468	0.5468	--	--
357.461	0.5467	--	--
358.442	0.5481	--	--
359.417	0.5506	--	--
360.392	0.5501	--	--
361.392	0.5478	--	--
362.382	0.5449	--	--
363.384	0.5433	--	--
364.375	0.5449	--	--
365.363	0.5494	--	--
366.372	0.5537	--	--
367.38	0.5543	--	--
368.389	0.5535	--	--
369.403	0.5512	--	--
370.402	0.5498	--	--
371.396	0.551	--	--
372.4	0.5523	--	--
373.359	0.5565	--	--
374.338	0.5572	--	--
375.329	0.5553	--	--
376.326	0.5548	--	--
377.364	0.5539	--	--
378.384	0.555	--	--
379.4	0.5565	--	--
380.401	0.5584	--	--
381.388	0.5595	--	--
382.393	0.5565	--	--
383.38	0.555	--	--
384.38	0.5548	--	--
385.394	0.5553	--	--
386.391	0.5589	--	--
387.387	0.5621	--	--
388.385	0.5631	--	--
389.364	0.5624	--	--
390.335	0.5619	--	--
391.342	0.5625	--	--
392.356	0.5643	--	--
393.38	0.5662	--	--
394.416	0.5668	--	--
395.413	0.5659	--	--
396.399	0.5648	--	--
397.404	0.5642	--	--
398.419	0.5655	--	--
399.422	0.5679	--	--
400.431	0.5695	--	--
401.417	0.5696	--	--
402.39	0.5701	--	--
403.416	0.5693	--	--
404.423	0.5693	--	--
405.434	0.5717	--	--
406.462	0.5729	--	--
407.455	0.5739	--	--
408.461	0.575	--	--
409.466	0.5745	--	--
410.45	0.5742	--	--
411.43	0.5752	--	--
412.427	0.5765	--	--
413.409	0.5792	--	--
414.412	0.5803	--	--
415.422	0.581	--	--
416.414	0.583	--	--
417.411	0.5857	--	--
418.406	0.5899	--	--
419.426	0.5937	--	--
420.419	0.5941	--	--
421.43	0.5919	--	--
422.427	0.5887	--	--
423.378	0.5859	--	--
424.384	0.5844	--	--
425.38	0.5846	--	--
426.36	0.5849	--	--
427.382	0.5847	--	--
428.365	0.5843	--	--
429.358	0.5831	--	--
430.383	0.583	--	--
431.388	0.5833	--	--
432.412	0.5837	--	--
433.424	0.5832	--	--
434.417	0.5821	--	--
435.399	0.5811	--	--
436.375	0.5804	--	--
437.38	0.5816	--	--
438.375	0.5822	--	--
439.363	0.5826	--	--
440.368	0.5834	--	--
441.342	0.5829	--	--
442.334	0.583	--	--
443.338	0.5836	--	--
444.332	0.5832	--	--
445.353	0.5841	--	--
446.344	0.5844	--	--
447.353	0.5839	--	--
448.366	0.584	--	--
449.349	0.5829	--	--
450.364	0.5834	--	--
451.373	0.5847	--	--
452.362	0.5845	--	--
453.361	0.5849	--	--
454.361	0.5837	--	--
455.366	0.5822	--	--
456.383	0.5831	--	--
457.394	0.5839	--	--
458.417	0.585	--	--
459.403	0.5863	--	--
460.395	0.5859	--	--
461.406	0.5856	--	--
462.386	0.5857	--	--
463.397	0.5856	--	--
464.377	0.5859	--	--
465.342	0.5865	--	--
466.321	0.5871	--	--
467.296	0.5877	--	--
468.302	0.5877	--	--
469.309	0.5863	--	--
470.325	0.5853	--	--
471.331	0.5852	--	--
472.346	0.5859	--	--
473.37	0.5879	--	--
474.351	0.5884	--	--
475.34	0.5889	--	--
476.333	0.5884	--	--
477.311	0.5885	--	--
478.322	0.5892	--	--
479.341	0.5903	--	--
480.339	0.5919	--	--
481.338	0.5926	--	--
482.336	0.5939	--	--
483.345	0.5931	--	--
484.339	0.5925	--	--
485.346	0.5924	--	--
486.363	0.5915	--	--
487.333	0.5922	--	--
488.339	0.5933	--	--
489.345	0.5937	--	--
490.335	0.594	--	--
491.329	0.5944	--	--
492.319	0.5956	--	--
493.303	0.5974	--	--
494.313	0.5991	--	--
495.336	0.6011	--	--
496.344	0.6016	--	--
497.342	0.6011	--	--
498.355	0.6017	--	--
499.351	0.602	--	--
500.356	0.6028	--	--
501.357	0.6046	--	--
502.348	0.6055	--	--
503.361	0.6064	--	--
504.364	0.6064	--	--
505.369	0.6059	--	--
506.369	0.6067	--	--
507.374	0.6078	--	--
508.381	0.61	--	--
509.399	0.6115	--	--
510.401	0.6116	--	--
511.398	0.6119	--	--
512.388	0.6118	--	--
513.372	0.613	--	--
514.358	0.6154	--	--
515.344	0.6174	--	--
516.326	0.6183	--	--
517.324	0.6193	--	--
518.318	0.6195	--	--
519.326	0.6193	--	--
520.33	0.6206	--	--
521.325	0.6217	--	--
522.334	0.6232	--	--
523.339	0.6243	--	--
524.339	0.625	--	--
525.343	0.6261	--	--
526.34	0.6263	--	--
527.325	0.6281	--	--
528.333	0.6298	--	--
529.331	0.6311	--	--
530.336	0.6327	--	--
531.356	0.6343	--	--
532.357	0.6361	--	--
533.358	0.6382	--	--
534.362	0.6407	--	--
535.353	0.6414	--	--
536.37	0.6425	--	--
537.382	0.6425	--	--
538.388	0.6431	--	--
539.373	0.6453	--	--
540.344	0.6463	--	--
541.318	0.6487	--	--
542.289	0.6504	--	--
543.275	0.651	--	--
544.281	0.6525	--	--
545.295	0.6542	--	--
546.304	0.656	--	--
547.326	0.6585	--	--
548.318	0.6604	--	--
549.323	0.6617	--	--
550.318	0.6635	--	--
551.311	0.6651	--	--
552.306	0.6674	--	--
553.288	0.6696	--	--
554.282	0.671	--	--
555.293	0.6724	--	--
556.294	0.6737	--	--
557.307	0.6756	--	--
558.323	0.678	--	--
559.324	0.6804	--	--
560.36	0.6835	--	--
561.359	0.685	--	--
562.368	0.6865	--	--
563.354	0.6883	--	--
564.326	0.6894	--	--
565.328	0.6927	--	--
566.324	0.6954	--	--
567.329	0.6982	--	--
568.315	0.7015	--	--
569.316	0.704	--	--
570.299	0.7054	--	--
571.286	0.7081	--	--
572.302	0.7102	--	--
573.305	0.7125	--	--
574.301	0.7158	--	--
575.328	0.7179	--	--
576.339	0.7202	--	--
577.345	0.7223	--	--
578.365	0.7248	--	--
579.339	0.7271	--	--
580.316	0.7305	--	--
581.287	0.734	--	--
582.279	0.7377	--	--
583.279	0.7414	--	--
584.296	0.7446	--	--
585.31	0.7472	--	--
586.327	0.75	--	--
587.34	0.7526	--	--
588.323	0.7549	--	--
589.308	0.758	--	--
590.288	0.7607	--	--
591.281	0.7643	--	--
592.285	0.768	--	--
593.296	0.7707	--	--
594.297	0.774	--	--
595.305	0.7773	--	--
596.307	0.7805	--	--
597.309	0.7851	--	--
598.314	0.7893	--	--
599.133	0.7793	--	--
599.453	0.7499	--	--
599.259	0.7099	--	--
598.571	0.662	--	--
597.564	0.6215	--	--
596.559	0.5955	--	--
595.572	0.5749	--	--
594.591	0.5574	--	--
593.592	0.542	--	--
592.588	0.5274	--	--
591.58	0.5141	--	--
590.557	0.5022	--	--
589.568	0.4924	--	--
588.59	0.4832	--	--
587.608	0.4739	--	--
586.624	0.4645	--	--
585.614	0.4548	--	--
584.604	0.4461	--	--
583.594	0.4375	--	--
582.583	0.4295	--	--
581.585	0.4222	--	--
580.573	0.4146	--	--
579.557	0.4081	--	--
578.542	0.4016	--	--
577.543	0.3945	--	--
576.544	0.3883	--	--
575.557	0.3817	--	--
574.565	0.3755	--	--
573.555	0.3697	--	--
572.563	0.363	--	--
571.555	0.3576	--	--
570.553	0.352	--	--
569.563	0.347	--	--
568.562	0.3427	--	--
567.562	0.337	--	--
566.574	0.3323	--	--
565.583	0.3272	--	--
564.593	0.322	--	--
563.608	0.3184	--	--
562.619	0.3138	--	--
561.611	0.3094	--	--
560.6	0.3055	--	--
559.593	0.3005	--	--
558.577	0.2959	--	--
557.582	0.2913	--	--
556.569	0.2866	--	--
555.572	0.2822	--	--
554.565	0.2778	--	--
553.544	0.274	--	--
552.56	0.2705	--	--
551.546	0.2672	--	--
550.549	0.2639	--	--
549.574	0.2606	--	--
548.573	0.2571	--	--
547.579	0.2531	--	--
546.567	0.2493	--	--
545.557	0.2456	--	--
544.533	0.2419	--	--
543.55	0.2389	--	--
542.563	0.2355	--	--
541.569	0.2317	--	--
540.584	0.2286	--	--
539.586	0.2252	--	--
538.591	0.2219	--	--
537.582	0.219	--	--
536.587	0.2156	--	--
535.574	0.2125	--	--
534.557	0.2101	--	--
533.558	0.2067	--	--
532.561	0.2028	--	--
531.568	0.2	--	--
530.594	0.1966	--	--
529.598	0.1942	--	--
528.607	0.1924	--	--
527.587	0.1899	--	--
526.571	0.1874	--	--
525.56	0.1846	--	--
524.552	0.1812	--	--
523.578	0.1786	--	--
522.572	0.1754	--	--
521.556	0.1725	--	--
520.553	0.1701	--	--
519.552	0.1668	--	--
518.57	0.1642	--	--
517.592	0.1618	--	--
516.6	0.159	--	--
515.594	0.157	--	--
514.593	0.1545	--	--
513.607	0.1517	--	--
512.601	0.1502	--	--
511.622	0.1477	--	--
510.628	0.1453	--	--
509.617	0.1426	--	--
508.623	0.1387	--	--
507.595	0.1354	--	--
506.582	0.132	--	--
505.607	0.1295	--	--
504.597	0.1274	--	--
503.591	0.1251	--	--
502.597	0.1233	--	--
501.577	0.121	--	--
500.599	0.1188	--	--
499.619	0.1167	--	--
498.607	0.1144	--	--
497.601	0.1117	--	--
496.579	0.1087	--	--
495.568	0.1057	--	--
494.571	0.1032	--	--
493.581	0.1012	--	--
492.58	0.0992	--	--
491.559	0.0971	--	--
490.537	0.0947	--	--
489.508	0.0928	--	--
488.53	0.0905	--	--
487.558	0.0887	--	--
486.607	0.087	--	--
485.635	0.0842	--	--
484.625	0.0813	--	--
483.62	0.0779	--	--
482.592	0.0747	--	--
481.595	0.0724	--	--
480.594	0.0711	--	--
479.582	0.0689	--	--
478.577	0.067	--	--
477.577	0.0652	--	--
476.558	0.0637	--	--
475.582	0.063	--	--
474.585	0.0616	--	--
473.598	0.0594	--	--
472.602	0.0565	--	--
471.59	0.0537	--	--
470.606	0.0511	--	--
469.579	0.0486	--	--
468.591	0.0464	--	--
467.586	0.0443	--	--
466.593	0.0422	--	--
465.61	0.0403	--	--
464.618	0.0383	--	--
463.623	0.0359	--	--
462.615	0.0334	--	--
461.599	0.0309	--	--
460.615	0.0284	--	--
459.636	0.0255	--	--
458.646	0.0226	--	--
457.657	0.0202	--	--
456.639	0.0179	--	--
455.612	0.0163	--	--
454.595	0.0153	--	--
453.593	0.013	--	--
452.602	0.011	--	--
451.604	0.0089	--	--
450.607	0.0066	--	--
449.606	0.0051	--	--
448.606	0.0037	--	--
447.62	0.0021	--	--
446.632	-3E-4	--	--
445.639	-0.0027	--	--
444.625	-0.0059	--	--
443.621	-0.0087	--	--
442.592	-0.0107	--	--
441.598	-0.0123	--	--
440.61	-0.014	--	--
439.605	-0.0157	--	--
438.615	-0.0169	--	--
437.629	-0.0184	--	--
436.617	-0.0189	--	--
435.631	-0.0189	--	--
434.66	-0.02	--	--
433.664	-0.0212	--	--
432.688	-0.0235	--	--
431.695	-0.0261	--	--
430.678	-0.0276	--	--
429.659	-0.0292	--	--
428.638	-0.03	--	--
427.641	-0.0313	--	--
426.658	-0.0341	--	--
425.661	-0.0366	--	--
424.681	-0.0395	--	--
423.674	-0.0425	--	--
422.662	-0.0446	--	--
421.673	-0.0471	--	--
420.68	-0.0499	--	--
419.665	-0.0518	--	--
418.678	-0.0542	--	--
417.659	-0.0562	--	--
416.652	-0.0577	--	--
415.671	-0.06	--	--
414.668	-0.0616	--	--
413.667	-0.0631	--	--
412.674	-0.065	--	--
411.685	-0.0666	--	--
410.699	-0.0685	--	--
409.717	-0.07	--	--
408.729	-0.0718	--	--
407.711	-0.0743	--	--
406.694	-0.0769	--	--
405.699	-0.0796	--	--
404.672	-0.0821	--	--
403.699	-0.0838	--	--
402.702	-0.0852	--	--
401.699	-0.0869	--	--
400.701	-0.0887	--	--
399.671	-0.0904	--	--
398.658	-0.0919	--	--
397.647	-0.0931	--	--
396.64	-0.0944	--	--
395.639	-0.0961	--	--
394.645	-0.0985	--	--
393.635	-0.1004	--	--
392.624	-0.1022	--	--
390.151	-0.1076	--	--
389.103	-0.1061	--	--
388.109	-0.1081	--	--
387.068	-0.1127	--	--
386.139	-0.1092	--	--
385.138	-0.1096	--	--
384.239	-0.112	--	--
383.129	-0.1126	--	--
382.194	-0.117	--	--
381.176	-0.1181	--	--
380.13	-0.1224	--	--
379.169	-0.1267	--	--
378.133	-0.1278	--	--
377.178	-0.1294	--	--
376.165	-0.1313	--	--
375.105	-0.1373	--	--
374.098	-0.1349	--	--
373.168	-0.1366	--	--
372.173	-0.1416	--	--
371.129	-0.1409	--	--
370.137	-0.1418	--	--
369.192	-0.1432	--	--
368.131	-0.1465	--	--
367.159	-0.1488	--	--
366.184	-0.1511	--	--
365.195	-0.1489	--	--
364.166	-0.1519	--	--
363.213	-0.1547	--	--
362.11	-0.1564	--	--
361.185	-0.1585	--	--
360.176	-0.1614	--	--
359.198	-0.1579	--	--
358.202	-0.161	--	--
357.194	-0.1589	--	--
356.159	-0.1625	--	--
355.147	-0.1692	--	--
354.206	-0.1716	--	--
353.166	-0.172	--	--
352.224	-0.1737	--	--
351.143	-0.1752	--	--
350.175	-0.1767	--	--
349.083	-0.1776	--	--
348.095	-0.1787	--	--
347.104	-0.1819	--	--
346.113	-0.1809	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
0	0	--	--
